,chi_x0_1,chi_y0_1,chi_x0_2,chi_y0_2,chi_x0_3,chi_y0_3,chi_x0_4,chi_y0_4,chi_x1_1,chi_y1_1,chi_x1_2,chi_y1_2,chi_x1_3,chi_y1_3,chi_x1_4,chi_y1_4
32,2.351020408163265,0.12520102961031493,3.6673469387755104,0.1598253744610785,4.781632653061225,0.1885034195700925,5.810204081632653,0.2137777987360097,13.345882352941178,0.0002589906707216911,14.231176470588236,0.0008123427221031648,14.980588235294118,0.0018333130189611862,15.67235294117647,0.0034918548320158694
33,2.4293877551020406,0.1190793990127098,3.789591836734694,0.15034901538817494,4.941020408163265,0.17616721540908023,6.003877551020408,0.19885888270650098,13.662745098039217,0.00021875146957058857,14.505882352941176,0.000708088709319358,15.219607843137254,0.0016382783068659124,15.87843137254902,0.003186704934963002
34,2.507755102040816,0.11328720822235352,3.911836734693878,0.14143452818062063,5.100408163265306,0.1645906934656938,6.197551020408163,0.1848728038464933,13.979607843137256,0.00018480416066656501,14.780588235294118,0.0006172143931657933,15.458627450980392,0.0014638486448487523,16.08450980392157,0.0029078354022846315
35,2.5861224489795918,0.10780396285509844,4.034081632653061,0.1330485983564884,5.259795918367347,0.15373254997036914,6.391224489795918,0.17177445526411403,14.296470588235294,0.00015615739419710592,15.05529411764706,0.000538002657177242,15.69764705882353,0.0013078660951224264,16.290588235294116,0.0026530252807827155
36,2.6644897959183673,0.10261072400881506,4.156326530612245,0.12515988671464798,5.419183673469387,0.1435530307869497,6.584897959183673,0.15951911003292618,14.613333333333333,0.00013197746366142975,15.33,0.00046895675527777834,15.936666666666667,0.0011683961763692945,16.496666666666666,0.0024202365921922203
37,2.742857142857143,0.09768995934615682,4.2785714285714285,0.11773891221650425,5.578571428571428,0.13401397747200816,6.7785714285714285,0.14806273529729247,14.930196078431374,0.00011156295469936579,15.604705882352942,0.00040877203000172236,16.175686274509804,0.0010437050718232943,16.702745098039216,0.002207599793794551
38,2.8212244897959184,0.09302541205357776,4.400816326530612,0.11075794181190565,5.737959183673469,0.12507885144289024,6.972244897959183,0.13736224515978115,15.247058823529413,9.432352719228245e-05,15.879411764705884,0.0003563112603266657,16.41470588235294,0.0009322391135581946,16.908823529411766,0.0020134003320793556
39,2.8995918367346936,0.0886019850749452,4.523061224489796,0.10419088679749064,5.89734693877551,0.11671274021835058,7.165918367346938,0.1273757009752211,15.563921568627451,7.97621452364759e-05,16.154117647058825,0.0003105831733033252,16.653725490196077,0.0008326063226231139,17.114901960784316,0.0018360662147928514
40,2.977959183673469,0.08440563846031754,4.64530612244898,0.09801320532014977,6.056734693877551,0.10888234906818095,7.359591836734694,0.11806246660547544,15.880784313725492,6.746018564285822e-05,16.428823529411765,0.00027072371344853745,16.892745098039217,0.0007435598049643864,17.320980392156862,0.0016741565308528213
41,3.0563265306122447,0.08042329802741127,4.767551020408163,0.09220181066124876,6.216122448979592,0.10155598088125134,7.553265306122449,0.10938332524259761,16.19764705882353,5.706495150941605e-05,16.703529411764706,0.0002359797159770377,17.131764705882354,0.0006639828216621612,17.527058823529412,0.0015263508516570826
42,3.1346938775510202,0.07664277382328619,4.889795918367347,0.0867349849588592,6.375510204081633,0.09470350661756853,7.746938775510204,0.10130056357198373,16.51450980392157,4.827919675812213e-05,16.978235294117646,0.00020569467536942962,17.37078431372549,0.000592875369007791,17.733137254901962,0.0013914394512425244
43,3.213061224489796,0.0730526871106981,5.012040816326531,0.08159229804556682,6.534897959183673,0.08829632833524231,7.940612244897959,0.0937780283091258,16.83137254901961,4.085233326684375e-05,17.25294117647059,0.00017929634036618647,17.609803921568627,0.0005293421194681562,17.93921568627451,0.001268314286549611
